"article_ID","herbivore_gr_ID_higher_diversity","herbivore_gr_ID_lower_diversity","contrast","change.long","change","herbivore_fgr_ID_higher_diversity","herbivore_fgr_ID_lower_diversity","contrast_f","change.long_f","change_f","study_ID","herbivore_gr_nr_high","herbivore_gr_nr_low","herbivore_fgr_nr_high","herbivore_fgr_nr_low","change.num","change.num.f"
"1","invertebrate_herbivores","invertebrate_herbivores","invertebrate_herbivores | invertebrate_herbivores","no_contrast","zero","inv","inv","inv | inv","no_contrast","zero","1_a",1,1,1,1,0,0
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_ak",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_al",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_am",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_an",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_ao",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_ap",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_aq",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_ar",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_as",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_at",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_au",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_av",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_aw",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_ax",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_ay",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_az",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_b",3,0,2,0,3,2
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_ba",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_bb",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_bc",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_bd",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_be",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_bf",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_bg",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_bh",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_bi",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_bj",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_bk",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_bl",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_bm",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_bn",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_bo",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_bp",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_bq",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_br",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_bs",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_bt",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_bu",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_bv",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_bw",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_bx",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_by",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_bz",1,0,1,0,1,1
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_c",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_ca",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_cb",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_cc",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_cd",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_ce",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_cf",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_cg",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_ch",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_ci",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_cj",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_ck",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_cl",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_cm",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_cn",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_co",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_cp",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_cq",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_cr",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_cs",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_ct",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_cu",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_cv",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_cw",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_cx",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_cy",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_cz",3,0,2,0,3,2
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_d",3,1,2,1,2,1
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_da",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_db",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_dc",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_dd",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_de",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_df",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_dg",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_dh",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_di",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_dj",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_dk",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_dl",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_dm",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_dn",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_do",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_dp",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_dq",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_dr",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_ds",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_dt",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_du",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_dv",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_dw",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_dx",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_dy",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_dz",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_e",3,0,2,0,3,2
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_ea",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_eb",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_ec",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_ed",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_ee",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_ef",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_eg",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_eh",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_ei",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_ej",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_ek",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_el",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_em",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_en",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_eo",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_ep",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_eq",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_er",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_es",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_et",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_eu",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_ev",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_ew",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_ex",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_ey",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_ez",1,0,1,0,1,1
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_f",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_fb",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_fc",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_fd",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_fe",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_fg",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_fh",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_g",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_h",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_i",1,0,1,0,1,1
"312","large_herbivores; small_herbivores","small_herbivores","large_herbivores; small_herbivores | small_herbivores","medium_herbivores","M","F2; F3","F2","F2; F3 | F2","F3","F3","312_j",2,1,2,1,1,1
"312","large_herbivores; small_herbivores","zero","large_herbivores; small_herbivores | zero","large_and_small_herbivores","LS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_k",2,0,2,0,2,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_l",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_m",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_n",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_o",1,0,1,0,1,1
"312","large_herbivores; medium_herbivores; small_herbivores","small_herbivores","large_herbivores; medium_herbivores; small_herbivores | small_herbivores","large_and_medium_herbivores","LM","F2; F3","F2","F2; F3 | F2","F3","F3","312_p",3,1,2,1,2,1
"312","large_herbivores; medium_herbivores; small_herbivores","zero","large_herbivores; medium_herbivores; small_herbivores | zero","large_medium_and_small_herbivores","LMS","F2; F3","zero","F2; F3 | zero","F2_and_F3","F2_F3","312_q",3,0,2,0,3,2
"312","small_herbivores","zero","small_herbivores | zero","small_herbivores","S","F2","zero","F2 | zero","F2","F2","312_r",1,0,1,0,1,1
